generation,algorithm,fitness_mode,fitness_priority,fitness_score,primary_fitness,weighted_error,missing_jackpot,jackpot_spins,jackpot_probability,missing_symbols,symbol_concentration,win_rate_shortfall,rtp_error,rtp,win_rate
445,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
446,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
447,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
448,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
449,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
450,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
451,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
452,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
453,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
454,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
455,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
456,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
457,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
458,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
459,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
460,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
461,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
462,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
463,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
464,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
465,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
466,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
467,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
468,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
469,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
470,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
471,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
472,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
473,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
474,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
475,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
476,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
477,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
478,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
479,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
480,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
481,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
482,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
483,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
484,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
485,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
486,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
487,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
488,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
489,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
490,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
491,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
492,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
493,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
494,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
495,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
496,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
497,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
498,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
499,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
500,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
501,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
502,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
503,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
504,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
505,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
506,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
507,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
508,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
509,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
510,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
511,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
512,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
513,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
514,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
515,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
516,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
517,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
518,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
519,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
520,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
521,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
522,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
523,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
524,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
525,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
526,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
527,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
528,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
529,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
530,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
531,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
532,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
533,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
534,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
535,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
536,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
537,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
538,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
539,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
540,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
541,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
542,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
543,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
544,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
545,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
546,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
547,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
548,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
549,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
550,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
551,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
552,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
553,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
554,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
555,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
556,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
557,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
558,GA weighted game design,weighted,weighted constraint violations>rtp_error>reel_symbol_concentration,"(9.157163742690054,)",9.157163742690054,9.157163742690054,0,48,0.027777777777777776,3,0.4305555555555556,0,0.01736111111111105,0.9326388888888889,0.5902777777777778
